type	value	source	score	tags
ip	61.54.42.14	Maltiverse	60	malware_ip
ip	61.54.68.113	Maltiverse	60	malware_ip
ip	61.54.71.77	Maltiverse	60	malware_ip
ip	61.7.141.135	Maltiverse	60	malware_ip
ip	61.70.29.53	Boletines	50	malware_ip
ip	61.92.123.169	Boletines	50	malware_ip
ip	61.97.248.6	Boletines	50	malware_ip
ip	61.97.248.7	Boletines	50	malware_ip
ip	61.97.248.72	Boletines	50	malware_ip
ip	61.97.248.8	Boletines	50	malware_ip
ip	61.97.248.9	Boletines	50	malware_ip
ip	62.109.24.213	Boletines	50	malware_ip
ip	62.112.11.245	Boletines	50	malware_ip
ip	62.113.245.81	Boletines	50	malware_ip
ip	62.113.255.106	Boletines	50	malware_ip
ip	62.113.255.110	Boletines	50	malware_ip
ip	62.113.255.70	Boletines	50	malware_ip
ip	62.121.123.57	Boletines	50	malware_ip
ip	62.149.158.252	Boletines	50	malware_ip
ip	62.16.2.14	Boletines	50	malware_ip
ip	62.171.189.144	Boletines	50	malware_ip
ip	62.197.136.240	Boletines	50	malware_ip
ip	62.204.40.2	Boletines	50	malware_ip
ip	62.204.40.71	Boletines	50	malware_ip
ip	62.204.41.110	Boletines	50	malware_ip
ip	62.204.41.135	Boletines	50	malware_ip
ip	62.204.41.150	Boletines	50	malware_ip
ip	62.204.41.189	Boletines	50	malware_ip
ip	62.204.41.214	Boletines	50	malware_ip
ip	62.204.41.239	Boletines	50	malware_ip
ip	62.204.41.29	Boletines	50	malware_ip
ip	62.204.41.42	Boletines	50	malware_ip
ip	62.204.41.44	Boletines	50	malware_ip
ip	62.204.41.46	Boletines	50	malware_ip
ip	62.204.41.74	Boletines	50	malware_ip
ip	62.204.41.84	Boletines	50	malware_ip
ip	62.204.41.98	Boletines	50	malware_ip
ip	62.210.177.189	Boletines	50	malware_ip
ip	62.212.229.72	Maltiverse	60	malware_ip
ip	62.213.213.170	Boletines	50	malware_ip
ip	62.233.57.136	Boletines	50	malware_ip
ip	62.30.7.67	Boletines	50	malware_ip
ip	62.31.130.138	Boletines	50	malware_ip
ip	62.35.67.88	Boletines	50	malware_ip
ip	62.38.35.226	Boletines	50	malware_ip
ip	62.60.226.199	Maltiverse	60	malware_ip
ip	62.60.226.200	Maltiverse	60	malware_ip
ip	62.77.156.103	Boletines	50	malware_ip
ip	62171172199	Boletines	50	malware_ip
ip	63.143.92.15	Boletines	50	malware_ip
ip	63.162.179.166	Boletines	50	malware_ip
ip	63.162.179.94	Boletines	50	malware_ip
ip	63.248.148.87	Boletines	50	malware_ip
ip	64.109.207.28	Boletines	50	malware_ip
ip	64.121.114.87	Boletines	50	malware_ip
ip	64.121.161.102	Boletines	50	malware_ip
ip	64.123.103.123	Boletines	50	malware_ip
ip	64.151.228.124	Boletines	50	malware_ip
ip	64.188.13.46	Boletines	50	malware_ip
ip	64.190.113.10	Boletines	50	malware_ip
ip	64.207.215.69	Boletines	50	malware_ip
ip	64.207.237.118	Boletines	50	malware_ip
ip	64.227.100.155	Boletines	50	malware_ip
ip	64.227.112.247	Boletines	50	malware_ip
ip	64.227.146.71	Boletines	50	malware_ip
ip	64.227.23.72	Boletines	50	malware_ip
ip	64.227.48.93	Boletines	50	malware_ip
ip	64.228.191.212	Boletines	50	malware_ip
ip	64.237.147.50	Maltiverse	60	malware_ip
ip	64.27.27.239	Boletines	50	malware_ip
ip	64.44.135.207	Boletines	50	malware_ip
ip	64.44.51.87	Boletines	50	malware_ip
ip	64.44.97.58	Boletines	50	malware_ip
ip	64.52.169.174	Boletines	50	malware_ip
ip	64.56.65.5	Boletines	50	malware_ip
ip	64.56.65.7	Boletines	50	malware_ip
ip	64.56.65.9	Boletines	50	malware_ip
ip	64.90.186.70	Boletines	50	malware_ip
ip	64.90.48.215	Boletines	50	malware_ip
ip	65.100.247.6	Boletines	50	malware_ip
ip	65.100.49.186	Boletines	50	malware_ip
ip	65.108.20.64	Boletines	50	malware_ip
ip	65.108.226.108	Boletines	50	malware_ip
ip	65.109.226.91	Boletines	50	malware_ip
ip	65.131.43.76	Boletines	50	malware_ip
ip	65.184.200.184	Boletines	50	malware_ip
ip	65.190.156.10	Boletines	50	malware_ip
ip	65.20.104.138	Maltiverse	60	malware_ip
ip	65.20.75.158	Boletines	50	malware_ip
ip	65.20.76.112	Boletines	50	malware_ip
ip	65.21.27.250	Boletines	50	malware_ip
ip	65.30.201.40	Boletines	50	malware_ip
ip	65.38.121.94	Maltiverse	60	cyc_ip
ip	66.147.235.11	Boletines	50	malware_ip
ip	66.154.103.106	Boletines	50	malware_ip
ip	66.154.112.212	Boletines	50	malware_ip
ip	66.164.44.13	Maltiverse	60	malware_ip
ip	66.175.217.141	Boletines	50	malware_ip
ip	66.180.227.170	Boletines	50	malware_ip
ip	66.187.4.10	Maltiverse	60	malware_ip
ip	66.187.4.77	Maltiverse	60	malware_ip
ip	66.191.69.18	Boletines	50	malware_ip
ip	66.196.62.177	Maltiverse	60	malware_ip
ip	66.208.105.6	Boletines	50	malware_ip
ip	66.228.32.31	Boletines	50	malware_ip
ip	66.232.212.59	Boletines	50	malware_ip
ip	66.235.175.91	Boletines	50	malware_ip
ip	66.242.77.15	Maltiverse	60	malware_ip
ip	66.248.240.80	Boletines	50	malware_ip
ip	66.30.92.147	Boletines	50	malware_ip
ip	66.42.103.163	Boletines	50	malware_ip
ip	66.42.107.233	Boletines	50	malware_ip
ip	66.42.117.168	Boletines	50	malware_ip
ip	66.42.36.95	Boletines	50	malware_ip
ip	66.42.44.130	Boletines	50	malware_ip
ip	66.42.55.5	Boletines	50	malware_ip
ip	66.42.60.66	Boletines	50	malware_ip
ip	66.42.61.81	Boletines	50	malware_ip
ip	66.42.90.140	Boletines	50	malware_ip
ip	66.42.91.138	Boletines	50	malware_ip
ip	66.63.187.82	Maltiverse	60	cyc_ip
ip	66.70.150.148	Boletines	50	malware_ip
ip	66.76.135.158	Boletines	50	malware_ip
ip	66.97.164.222	Boletines	50	malware_ip
ip	67.10.175.47	Boletines	50	malware_ip
ip	67.182.188.217	Boletines	50	malware_ip
ip	67.205.111.212	Boletines	50	malware_ip
ip	67.205.146.165	Boletines	50	malware_ip
ip	67.205.151.76	Boletines	50	malware_ip
ip	67.205.154.21	Boletines	50	malware_ip
ip	67.207.84.43	Boletines	50	malware_ip
ip	67.209.195.33	Boletines	50	malware_ip
ip	67.21.81.179	Boletines	50	malware_ip
ip	67.223.196.146	Maltiverse	60	malware_ip
ip	67.223.196.171	Maltiverse	60	malware_ip
ip	67.231.243.10	Boletines	50	malware_ip
ip	67.246.16.250	Boletines	50	malware_ip
ip	67.6.12.4	Boletines	50	malware_ip
ip	67.8.103.21	Boletines	50	malware_ip
ip	67165206146	Boletines	50	malware_ip
ip	67165206193	Boletines	50	malware_ip
ip	67209195198	Boletines	50	malware_ip
ip	68.178.145.72	Boletines	50	malware_ip
ip	68.183.157.150	Boletines	50	malware_ip
ip	68.183.179.176	Boletines	50	malware_ip
ip	68.183.191.122	Boletines	50	malware_ip
ip	68.183.198.18	Boletines	50	malware_ip
ip	68.190.152.98	Boletines	50	malware_ip
ip	68.204.15.28	Boletines	50	malware_ip
ip	68.204.7.158	Boletines	50	malware_ip
ip	68.225.56.31	Boletines	50	malware_ip
ip	68.46.142.48	Boletines	50	malware_ip
ip	68.47.128.161	Boletines	50	malware_ip
ip	68.60.221.169	Boletines	50	malware_ip
ip	69.119.123.159	Boletines	50	malware_ip
ip	69.12.66.218	Boletines	50	malware_ip
ip	69.133.162.35	Boletines	50	malware_ip
ip	69.14.172.132	Boletines	50	malware_ip
ip	69.162.89.185	Boletines	50	malware_ip
ip	69.198.17.7	Boletines	50	malware_ip
ip	69.27.37.10	Boletines	50	malware_ip
ip	69.30.203.170	Boletines	50	malware_ip
ip	69.30.211.82	Boletines	50	malware_ip
ip	69.46.15.147	Boletines	50	malware_ip
ip	69.46.15.151	Boletines	50	malware_ip
ip	69.49.231.103	Boletines	50	malware_ip
ip	69.5.98.192	Maltiverse	60	malware_ip
ip	69.55.49.252	Boletines	50	malware_ip
ip	69.58.147.82	Boletines	50	malware_ip
ip	69.8.25.109	Boletines	50	malware_ip
ip	69.85.84.10	Boletines	50	malware_ip
ip	69.92.54.95	Boletines	50	malware_ip
ip	69.93.243.5	Boletines	50	malware_ip
ip	70.115.104.126	Boletines	50	malware_ip
ip	70.121.198.103	Boletines	50	malware_ip
ip	70.163.161.79	Boletines	50	malware_ip
ip	70.168.130.172	Boletines	50	malware_ip
ip	70.174.3.241	Boletines	50	malware_ip
ip	70.34.214.252	Boletines	50	malware_ip
ip	70.39.97.227	Boletines	50	malware_ip
ip	70.39.97.253	Boletines	50	malware_ip
ip	70.40.47.62	Maltiverse	60	malware_ip
ip	70.51.133.230	Boletines	50	malware_ip
ip	70.51.135.31	Boletines	50	malware_ip
ip	70.51.135.90	Boletines	50	malware_ip
ip	70.51.153.182	Boletines	50	malware_ip
ip	70.51.153.72	Boletines	50	malware_ip
ip	70.66.139.68	Boletines	50	malware_ip
ip	70.66.199.12	Boletines	50	malware_ip
ip	70.77.116.233	Boletines	50	malware_ip
ip	70.95.118.217	Boletines	50	malware_ip
ip	70.95.236.129	Boletines	50	malware_ip
ip	71.114.39.220	Boletines	50	malware_ip
ip	71.117.132.169	Boletines	50	malware_ip
ip	71.163.222.223	Boletines	50	malware_ip
ip	71.163.222.243	Boletines	50	malware_ip
ip	71.183.236.133	Boletines	50	malware_ip
ip	71.187.170.235	Boletines	50	malware_ip
ip	71.187.7.239	Boletines	50	malware_ip
ip	71.199.192.62	Boletines	50	malware_ip
ip	71.205.158.156	Boletines	50	malware_ip
ip	71.24.118.253	Boletines	50	malware_ip
ip	71.24.118.86	Boletines	50	malware_ip
ip	71.240.202.13	Boletines	50	malware_ip
ip	71.247.10.63	Boletines	50	malware_ip
ip	71.31.101.183	Boletines	50	malware_ip
ip	71.41.184.10	Boletines	50	malware_ip
ip	71.46.234.170	Boletines	50	malware_ip
ip	71.63.120.101	Boletines	50	malware_ip
ip	71.67.96.151	Boletines	50	malware_ip
ip	71.78.24.146	Boletines	50	malware_ip
ip	71.83.83.190	Boletines	50	malware_ip
ip	72.10.10.146	Maltiverse	60	malware_ip
ip	72.133.240.122	Boletines	50	malware_ip
ip	72.140.137.221	Boletines	50	malware_ip
ip	72.16.212.108	Boletines	50	malware_ip
ip	72.177.157.217	Boletines	50	malware_ip
ip	72.179.13.59	Boletines	50	malware_ip
ip	72.181.9.163	Boletines	50	malware_ip
ip	72.200.109.104	Boletines	50	malware_ip
ip	72.204.242.138	Boletines	50	malware_ip
ip	72.225.197.185	Boletines	50	malware_ip
ip	72.240.200.181	Boletines	50	malware_ip
ip	72.246.169.163	Boletines	50	malware_ip
ip	72.252.157.57	Boletines	50	malware_ip
ip	72.27.33.119	Boletines	50	malware_ip
ip	72.27.33.160	Boletines	50	malware_ip
ip	72.47.248.48	Boletines	50	malware_ip
ip	72.52.243.16	Boletines	50	malware_ip
ip	72.53.103.56	Boletines	50	malware_ip
ip	72.82.136.90	Boletines	50	malware_ip
ip	72.84.82.20	Boletines	50	malware_ip
ip	72.88.245.71	Boletines	50	malware_ip
ip	72.90.243.117	Boletines	50	malware_ip
ip	73.100.19.104	Boletines	50	malware_ip
ip	73.124.73.90	Boletines	50	malware_ip
ip	73.137.187.150	Boletines	50	malware_ip
ip	73.155.10.79	Boletines	50	malware_ip
ip	73.161.176.218	Boletines	50	malware_ip
ip	73.165.119.20	Boletines	50	malware_ip
ip	73.185.67.141	Boletines	50	malware_ip
ip	73.217.4.42	Boletines	50	malware_ip
ip	73.22.121.210	Boletines	50	malware_ip
ip	73.230.28.7	Boletines	50	malware_ip
ip	73.25.124.140	Boletines	50	malware_ip
ip	73.32.49.247	Boletines	50	malware_ip
ip	73.36.196.11	Boletines	50	malware_ip
ip	73.55.128.120	Boletines	50	malware_ip
ip	73.57.148.230	Boletines	50	malware_ip
ip	73.94.229.115	Boletines	50	malware_ip
ip	74.119.193.57	Boletines	50	malware_ip
ip	74.129.18.56	Boletines	50	malware_ip
ip	74.14.5.126	Boletines	50	malware_ip
ip	74.220.215.73	Boletines	50	malware_ip
ip	74.222.204.82	Boletines	50	malware_ip
ip	74.33.84.227	Boletines	50	malware_ip
ip	74.56.138.57	Boletines	50	malware_ip
ip	74.66.134.24	Boletines	50	malware_ip
ip	74.68.144.202	Boletines	50	malware_ip
ip	74.75.104.224	Boletines	50	malware_ip
ip	74.80.16.10	Boletines	50	malware_ip
ip	74.85.247.234	Boletines	50	malware_ip
ip	74.92.243.113	Boletines	50	malware_ip
ip	75.110.250.89	Boletines	50	malware_ip
ip	75.118.1.141	Boletines	50	malware_ip
ip	75.119.143.229	Boletines	50	malware_ip
ip	75.126.60.251	Boletines	50	malware_ip
ip	75.128.237.42	Boletines	50	malware_ip
ip	75.137.47.174	Boletines	50	malware_ip
ip	75.139.188.110	Maltiverse	60	malware_ip
ip	75.139.212.94	Boletines	50	malware_ip
ip	75.156.125.215	Boletines	50	malware_ip
ip	75.158.15.211	Boletines	50	malware_ip
ip	75.191.246.70	Boletines	50	malware_ip
ip	75.67.192.125	Boletines	50	malware_ip
ip	75.71.96.226	Boletines	50	malware_ip
ip	75.99.125.238	Boletines	50	malware_ip
ip	75.99.13.124	Boletines	50	malware_ip
ip	75.99.63.27	Boletines	50	malware_ip
ip	76.107.90.235	Boletines	50	malware_ip
ip	76.127.192.23	Boletines	50	malware_ip
ip	76.168.147.166	Boletines	50	malware_ip
ip	76.175.162.101	Boletines	50	malware_ip
ip	76.184.95.190	Boletines	50	malware_ip
ip	76.187.8.160	Boletines	50	malware_ip
ip	76.20.42.45	Boletines	50	malware_ip
ip	76.25.142.120	Boletines	50	malware_ip
ip	76.27.179.47	Boletines	50	malware_ip
ip	76.65.107.103	Boletines	50	malware_ip
ip	76.68.34.167	Boletines	50	malware_ip
ip	76.70.9.24	Boletines	50	malware_ip
ip	76.72.238.188	Maltiverse	60	malware_ip
ip	76.72.238.200	Maltiverse	60	malware_ip
ip	76.8.53.133	Boletines	50	malware_ip
ip	76.80.180.154	Boletines	50	malware_ip
ip	76.81.251.59	Boletines	50	malware_ip
ip	76.90.224.32	Boletines	50	malware_ip
ip	76.94.200.148	Boletines	50	malware_ip
ip	77.12.155.172	Maltiverse	60	malware_ip
ip	77.126.81.208	Boletines	50	malware_ip
ip	77.129.205.124	Boletines	50	malware_ip
ip	77.170.165.141	Maltiverse	60	malware_ip
ip	77.179.126.56	Maltiverse	60	malware_ip
ip	77.181.183.238	Maltiverse	60	malware_ip
ip	77.181.231.232	Maltiverse	60	malware_ip
ip	77.200.155.4	Boletines	50	malware_ip
ip	77.211.30.202	Boletines	50	malware_ip
ip	77.226.241.197	Maltiverse	60	malware_ip
ip	77.246.107.190	Boletines	50	malware_ip
ip	77.246.107.204	Boletines	50	malware_ip
ip	77.246.111.193	Boletines	50	malware_ip
ip	77.246.156.93	Boletines	50	malware_ip
ip	77.247.127.24	Boletines	50	malware_ip
ip	77.247.88.79	Maltiverse	60	malware_ip
ip	77.27.207.217	Boletines	50	malware_ip
ip	77.44.153.225	Maltiverse	60	malware_ip
ip	77.44.98.67	Boletines	50	malware_ip
ip	77.45.170.215	Maltiverse	60	malware_ip
ip	77.73.133.88	Boletines	50	malware_ip
ip	77.74.78.80	Boletines	50	malware_ip
ip	77.75.230.62	Boletines	50	malware_ip
ip	77.79.160.210	Maltiverse	60	malware_ip
ip	77.81.98.122	Boletines	50	malware_ip
ip	77.87.77.232	Boletines	50	malware_ip
ip	77.87.77.35	Boletines	50	malware_ip
ip	77.91.102.115	Boletines	50	malware_ip
ip	77.91.102.44	Boletines	50	malware_ip
ip	77.91.102.88	Boletines	50	malware_ip
ip	77.91.103.31	Boletines	50	malware_ip
ip	77.91.122.69	Boletines	50	malware_ip
ip	77.91.72.15	Boletines	50	malware_ip
ip	77.91.73.162	Boletines	50	malware_ip
ip	77.91.74.67	Boletines	50	malware_ip
ip	78.101.193.241	Boletines	50	malware_ip
ip	78.101.202.75	Boletines	50	malware_ip
ip	78.110.64.225	Maltiverse	60	malware_ip
ip	78.128.112.217	Boletines	50	malware_ip
ip	78.132.71.196	Maltiverse	60	malware_ip
ip	78.137.84.190	Maltiverse	60	malware_ip
ip	78.141.196.159	Boletines	50	malware_ip
ip	78.141.223.151	Boletines	50	malware_ip
ip	78.141.243.45	Boletines	50	malware_ip
ip	78.141.247.105 	Boletines	50	malware_ip
ip	78.145.177.116	Maltiverse	60	malware_ip
ip	78.153.139.176	Boletines	50	malware_ip
ip	78.155.218.189	Boletines	50	malware_ip
ip	78.157.28.14	Maltiverse	60	malware_ip
ip	78.157.28.2	Maltiverse	60	malware_ip
ip	78.157.28.23	Maltiverse	60	malware_ip
ip	78.157.28.59	Maltiverse	60	malware_ip
ip	78.157.28.60	Maltiverse	60	malware_ip
ip	78.157.28.69	Maltiverse	60	malware_ip
ip	78.157.28.90	Maltiverse	60	malware_ip
ip	78.157.28.99	Maltiverse	60	malware_ip
ip	78.158.180.50	Boletines	50	malware_ip
ip	78.171.255.153	Maltiverse	60	malware_ip
ip	78.180.100.59	Boletines	50	malware_ip
ip	78.182.113.80	Boletines	50	malware_ip
ip	78.183.142.190	Maltiverse	60	malware_ip
ip	78.185.183.66	Maltiverse	60	malware_ip
ip	78.186.71.119	Boletines	50	malware_ip
ip	78.189.21.131	Boletines	50	malware_ip
ip	78.206.229.130	Boletines	50	malware_ip
ip	78.247.21.20	Boletines	50	malware_ip
ip	78.253.154.211	Boletines	50	malware_ip
ip	78.40.143.109	Boletines	50	malware_ip
ip	78.46.66.9	Boletines	50	malware_ip
ip	78.46.77.98	Boletines	50	malware_ip
ip	78.47.123.243	Boletines	50	malware_ip
ip	78.47.182.42	Boletines	50	malware_ip
ip	78.51.158.155	Maltiverse	60	malware_ip
ip	78.63.226.32	Boletines	50	malware_ip
ip	78.69.251.252	Boletines	50	malware_ip
ip	78.92.133.215	Boletines	50	malware_ip
ip	78.96.192.26	Boletines	50	malware_ip
ip	78.97.207.104	Boletines	50	malware_ip
ip	78.99.66.231	Maltiverse	60	malware_ip
ip	79.100.208.102	Boletines	50	malware_ip
ip	79.101.130.104	Boletines	50	malware_ip
ip	79.110.52.160	Boletines	50	malware_ip
ip	79.110.52.71	Boletines	50	malware_ip
ip	79.111.12.111	Boletines	50	malware_ip
ip	79.113.224.85	Boletines	50	malware_ip
ip	79.115.207.120	Boletines	50	malware_ip
ip	79.117.129.171	Boletines	50	malware_ip
ip	79.124.76.30	Boletines	50	malware_ip
ip	79.13.118.203	Maltiverse	60	malware_ip
ip	79.133.124.88	Boletines	50	malware_ip
ip	79.134.225.107	Boletines	50	malware_ip
ip	79.134.225.110	Boletines	50	malware_ip
ip	79.134.225.72	Boletines	50	malware_ip
ip	79.134.225.9	Boletines	50	malware_ip
ip	79.134.225.92	Boletines	50	malware_ip
ip	79.137.206.177	Boletines	50	malware_ip
ip	79.137.35.198	Boletines	50	malware_ip
ip	79.141.162.36 	Boletines	50	malware_ip
ip	79.141.165.219	Boletines	50	malware_ip
ip	79.166.120.168	Boletines	50	malware_ip
ip	79.169.119.144	Boletines	50	malware_ip
ip	79.17.103.27	Maltiverse	60	malware_ip
ip	79.170.40.230	Boletines	50	malware_ip
ip	79.205.178.168	Maltiverse	60	malware_ip
ip	79.205.185.241	Maltiverse	60	malware_ip
ip	79.205.187.12	Maltiverse	60	malware_ip
ip	79.37.204.67	Boletines	50	malware_ip
ip	79.55.211.38	Maltiverse	60	malware_ip
ip	79.66.242.43	Boletines	50	malware_ip
ip	79.80.80.29	Boletines	50	malware_ip
ip	79.80.80.92	Boletines	50	malware_ip
ip	79.92.15.6	Boletines	50	malware_ip
ip	79.98.31.206	Boletines	50	malware_ip
ip	8.134.199.119	Maltiverse	60	malware_ip
ip	8.136.179.117	Boletines	50	malware_ip
ip	8.140.242.49	Maltiverse	60	cyc_ip
ip	8.17.46.42	Boletines	50	malware_ip
ip	8.208.94.94	Boletines	50	malware_ip
ip	8.210.181.149	Boletines	50	malware_ip
ip	8.210.232.124	Boletines	50	malware_ip
ip	8.211.242.211	Boletines	50	malware_ip
ip	80.0.74.165	Boletines	50	malware_ip
ip	80.103.77.44	Boletines	50	malware_ip
ip	80.11.74.11	Boletines	50	malware_ip
ip	80.121.8.212	Boletines	50	malware_ip
ip	80.127.137.19	Boletines	50	malware_ip
ip	80.13.179.151	Boletines	50	malware_ip
ip	80.189.213.49	Boletines	50	malware_ip
ip	80.209.242.9	Boletines	50	malware_ip
ip	80.227.5.69	Boletines	50	malware_ip
ip	80.233.87.78	Boletines	50	malware_ip
ip	80.240.26.178	Boletines	50	malware_ip
ip	80.244.187.247	Boletines	50	malware_ip
ip	80.249.206.197	Boletines	50	malware_ip
ip	80.249.207.19	Boletines	50	malware_ip
ip	80.255.6.15	Boletines	50	malware_ip
ip	80.47.61.240	Boletines	50	malware_ip
ip	80.53.57.146	Boletines	50	malware_ip
ip	80.66.84.133	Maltiverse	60	malware_ip
ip	80.66.84.42	Maltiverse	60	malware_ip
ip	80.66.84.45	Maltiverse	60	malware_ip
ip	80.66.88.71	Boletines	50	malware_ip
ip	80.74.144.93	Boletines	50	malware_ip
ip	80.74.145.65	Boletines	50	malware_ip
ip	80.74.155.10	Boletines	50	malware_ip
ip	80.77.23.77	Boletines	50	malware_ip
ip	80.77.25.109	Boletines	50	malware_ip
ip	80.77.25.114	Boletines	50	malware_ip
ip	80.78.254.253	Boletines	50	malware_ip
ip	80.79.119.239	Boletines	50	malware_ip
ip	80.82.64.211	Boletines	50	malware_ip
ip	80.82.76.16	Boletines	50	malware_ip
ip	80.82.77.84	Boletines	50	malware_ip
ip	80.85.156.184 	Boletines	50	malware_ip
ip	80.85.158.49	Boletines	50	malware_ip
ip	80.92.206.158	Boletines	50	malware_ip
ip	80249145212	Boletines	50	malware_ip
ip	81.0.236.89	Boletines	50	malware_ip
ip	81.0.236.93	Boletines	50	malware_ip
ip	81.129.134.53	Boletines	50	malware_ip
ip	81.131.161.131	Boletines	50	malware_ip
ip	81.133.234.36	Boletines	50	malware_ip
ip	81.152.255.227	Maltiverse	60	malware_ip
ip	81.156.198.115	Boletines	50	malware_ip
ip	81.17.16.38	Boletines	50	malware_ip
ip	81.180.116.40	Boletines	50	malware_ip
ip	81.19.140.137	Boletines	50	malware_ip
ip	81.19.140.21	Boletines	50	malware_ip
ip	81.214.126.173	Boletines	50	malware_ip
ip	81.214.220.237	Boletines	50	malware_ip
ip	81.215.196.174	Boletines	50	malware_ip
ip	81.229.117.95	Boletines	50	malware_ip
ip	81.241.22.161	Boletines	50	malware_ip
ip	81.250.191.49	Boletines	50	malware_ip
ip	81.250.33.243	Boletines	50	malware_ip
ip	81.28.13.48	Boletines	50	malware_ip
ip	81.4.105.174	Boletines	50	malware_ip
ip	81.4.212.101	Maltiverse	60	malware_ip
ip	81.56.22.251	Boletines	50	malware_ip
ip	81.7.16.182	Boletines	50	malware_ip
ip	81.97.154.100	Boletines	50	malware_ip
ip	81132186218	Boletines	50	malware_ip
ip	82.115.223.244	Boletines	50	malware_ip
ip	82.117.196.30	Boletines	50	malware_ip
ip	82.118.22.87	Boletines	50	malware_ip
ip	82.12.157.95	Boletines	50	malware_ip
ip	82.121.237.106	Boletines	50	malware_ip
ip	82.121.73.56	Boletines	50	malware_ip
ip	82.129.219.101	Boletines	50	malware_ip
ip	82.146.40.79	Boletines	50	malware_ip
ip	82.146.50.128	Boletines	50	malware_ip
ip	82.152.39.188	Boletines	50	malware_ip
ip	82.154.201.177	Boletines	50	malware_ip
ip	82.155.111.187	Boletines	50	malware_ip
ip	82.156.178.135	Boletines	50	malware_ip
ip	82.157.142.132	Boletines	50	malware_ip
ip	82.157.51.214	Boletines	50	malware_ip
ip	82.157.62.199	Boletines	50	malware_ip
ip	82.163.176.14	Boletines	50	malware_ip
ip	82.202.172.185	Boletines	50	malware_ip
ip	82.208.149.146	Boletines	50	malware_ip
ip	82.223.21.224	Boletines	50	malware_ip
ip	82.223.9.232	Boletines	50	malware_ip
ip	82.24.200.45	Maltiverse	60	malware_ip
ip	82.34.170.37	Boletines	50	malware_ip
ip	82.36.36.76	Boletines	50	malware_ip
ip	82.41.63.12	Boletines	50	malware_ip
ip	82.58.108.60	Maltiverse	60	malware_ip
ip	82.76.52.155	Boletines	50	malware_ip
ip	82.77.137.101	Boletines	50	malware_ip
ip	82.77.169.118	Boletines	50	malware_ip
ip	82.79.67.68	Boletines	50	malware_ip
ip	82.81.172.21	Boletines	50	malware_ip
ip	82.9.210.36	Boletines	50	malware_ip
ip	83.11.84.105	Boletines	50	malware_ip
ip	83.110.103.152	Boletines	50	malware_ip
ip	83.110.108.100	Boletines	50	malware_ip
ip	83.110.109.155	Boletines	50	malware_ip
ip	83.110.218.147	Boletines	50	malware_ip
ip	83.110.223.247	Boletines	50	malware_ip
ip	83.110.9.71	Boletines	50	malware_ip
ip	83.110.92.106	Boletines	50	malware_ip
ip	83.110.92.124	Boletines	50	malware_ip
ip	83.110.94.105	Boletines	50	malware_ip
ip	83.114.60.6	Boletines	50	malware_ip
ip	83.136.249.203	Maltiverse	60	malware_ip
ip	83.149.87.220	Boletines	50	malware_ip
ip	83.150.218.222	Maltiverse	60	malware_ip
ip	83.166.138.7	Boletines	50	malware_ip
ip	83.166.240.52	Boletines	50	malware_ip
ip	83.166.241.205	Boletines	50	malware_ip
ip	83.166.244.113	Boletines	50	malware_ip
ip	83.166.244.189	Boletines	50	malware_ip
ip	83.166.244.76	Boletines	50	malware_ip
ip	83.166.245.131	Boletines	50	malware_ip
ip	83.166.246.34	Boletines	50	malware_ip
ip	83.166.246.81	Boletines	50	malware_ip
ip	83.166.248.67	Boletines	50	malware_ip
ip	83.171.239.231	Boletines	50	malware_ip
ip	83.196.56.65	Boletines	50	malware_ip
ip	83.217.28.46	Boletines	50	malware_ip
ip	83.219.1.198	Maltiverse	60	malware_ip
ip	83.224.128.207	Maltiverse	60	malware_ip
ip	83.224.130.229	Maltiverse	60	malware_ip
ip	83.224.131.227	Maltiverse	60	malware_ip
ip	83.224.133.187	Maltiverse	60	malware_ip
ip	83.224.134.1	Maltiverse	60	malware_ip
ip	83.224.134.96	Maltiverse	60	malware_ip
ip	83.224.138.129	Maltiverse	60	malware_ip
ip	83.224.143.173	Maltiverse	60	malware_ip
ip	83.224.147.16	Maltiverse	60	malware_ip
ip	83.224.150.48	Maltiverse	60	malware_ip
ip	83.224.150.73	Maltiverse	60	malware_ip
ip	83.224.153.86	Maltiverse	60	malware_ip
ip	83.224.154.147	Maltiverse	60	malware_ip
ip	83.224.159.236	Maltiverse	60	malware_ip
ip	83.224.161.29	Maltiverse	60	malware_ip
ip	83.224.161.73	Maltiverse	60	malware_ip
ip	83.224.164.162	Maltiverse	60	malware_ip
ip	83.224.164.190	Maltiverse	60	malware_ip
ip	83.224.173.131	Maltiverse	60	malware_ip
ip	83.224.174.192	Maltiverse	60	malware_ip
ip	83.224.177.119	Maltiverse	60	malware_ip
ip	83.224.178.169	Maltiverse	60	malware_ip
ip	83.229.87.112	Maltiverse	60	malware_ip
ip	83.234.136.55	Boletines	50	malware_ip
ip	83.243.193.127	Maltiverse	60	malware_ip
ip	83.7.53.150	Boletines	50	malware_ip
ip	83.79.150.24	Boletines	50	malware_ip
ip	83.97.79.248	Boletines	50	malware_ip
ip	84.113.121.103	Boletines	50	malware_ip
ip	84.201.20.53	Maltiverse	60	malware_ip
ip	84.21.172.49	Boletines	50	malware_ip
ip	84.214.57.199	Maltiverse	60	malware_ip
ip	84.238.253.171	Boletines	50	malware_ip
ip	84.241.8.80	Boletines	50	malware_ip
ip	84.252.123.137	Maltiverse	60	malware_ip
